Split,Mask,NonLandslide_Pixels,Landslide_Pixels,Total_Pixels,Positive_Ratio_%
TrainData,mask_2444.h5,16250,134,16384,0.81787109375
TrainData,mask_2445.h5,16232,152,16384,0.927734375
TrainData,mask_2446.h5,16138,246,16384,1.50146484375
TrainData,mask_2447.h5,16361,23,16384,0.140380859375
TrainData,mask_2448.h5,16376,8,16384,0.048828125
TrainData,mask_2449.h5,16384,0,16384,0.0
TrainData,mask_245.h5,16310,74,16384,0.45166015625
TrainData,mask_2450.h5,16257,127,16384,0.775146484375
TrainData,mask_2451.h5,16384,0,16384,0.0
TrainData,mask_2452.h5,16384,0,16384,0.0
TrainData,mask_2453.h5,16384,0,16384,0.0
TrainData,mask_2454.h5,16384,0,16384,0.0
TrainData,mask_2455.h5,16384,0,16384,0.0
TrainData,mask_2456.h5,16384,0,16384,0.0
TrainData,mask_2457.h5,16384,0,16384,0.0
TrainData,mask_2458.h5,16384,0,16384,0.0
TrainData,mask_2459.h5,16384,0,16384,0.0
TrainData,mask_246.h5,16384,0,16384,0.0
TrainData,mask_2460.h5,16384,0,16384,0.0
TrainData,mask_2461.h5,16384,0,16384,0.0
TrainData,mask_2462.h5,16384,0,16384,0.0
TrainData,mask_2463.h5,16384,0,16384,0.0
TrainData,mask_2464.h5,16024,360,16384,2.197265625
TrainData,mask_2465.h5,16384,0,16384,0.0
TrainData,mask_2466.h5,16384,0,16384,0.0
TrainData,mask_2467.h5,14700,1684,16384,10.2783203125
TrainData,mask_2468.h5,16377,7,16384,0.042724609375
TrainData,mask_2469.h5,16368,16,16384,0.09765625
TrainData,mask_247.h5,16384,0,16384,0.0
TrainData,mask_2470.h5,14539,1845,16384,11.260986328125
TrainData,mask_2471.h5,16157,227,16384,1.385498046875
TrainData,mask_2472.h5,16081,303,16384,1.849365234375
TrainData,mask_2473.h5,15290,1094,16384,6.67724609375
TrainData,mask_2474.h5,16319,65,16384,0.396728515625
TrainData,mask_2475.h5,15630,754,16384,4.60205078125
TrainData,mask_2476.h5,16212,172,16384,1.0498046875
TrainData,mask_2477.h5,16360,24,16384,0.146484375
TrainData,mask_2478.h5,16358,26,16384,0.15869140625
TrainData,mask_2479.h5,16352,32,16384,0.1953125
TrainData,mask_248.h5,16384,0,16384,0.0
TrainData,mask_2480.h5,16384,0,16384,0.0
TrainData,mask_2481.h5,16384,0,16384,0.0
TrainData,mask_2482.h5,15968,416,16384,2.5390625
TrainData,mask_2483.h5,15706,678,16384,4.13818359375
TrainData,mask_2484.h5,16241,143,16384,0.872802734375
TrainData,mask_2485.h5,16187,197,16384,1.202392578125
TrainData,mask_2486.h5,16384,0,16384,0.0
TrainData,mask_2487.h5,16384,0,16384,0.0
TrainData,mask_2488.h5,16378,6,16384,0.03662109375
TrainData,mask_2489.h5,16272,112,16384,0.68359375
TrainData,mask_249.h5,16384,0,16384,0.0
TrainData,mask_2490.h5,16384,0,16384,0.0
TrainData,mask_2491.h5,16384,0,16384,0.0
TrainData,mask_2492.h5,16384,0,16384,0.0
TrainData,mask_2493.h5,16384,0,16384,0.0
TrainData,mask_2494.h5,16384,0,16384,0.0
TrainData,mask_2495.h5,16384,0,16384,0.0
TrainData,mask_2496.h5,16384,0,16384,0.0
TrainData,mask_2497.h5,16384,0,16384,0.0
TrainData,mask_2498.h5,16384,0,16384,0.0
TrainData,mask_2499.h5,16384,0,16384,0.0
TrainData,mask_25.h5,16305,79,16384,0.482177734375
TrainData,mask_250.h5,16370,14,16384,0.08544921875
TrainData,mask_2500.h5,16384,0,16384,0.0
TrainData,mask_2501.h5,16384,0,16384,0.0
TrainData,mask_2502.h5,16384,0,16384,0.0
TrainData,mask_2503.h5,16384,0,16384,0.0
TrainData,mask_2504.h5,16384,0,16384,0.0
TrainData,mask_2505.h5,16384,0,16384,0.0
TrainData,mask_2506.h5,16137,247,16384,1.507568359375
TrainData,mask_2507.h5,15373,1011,16384,6.170654296875
TrainData,mask_2508.h5,12622,3762,16384,22.96142578125
TrainData,mask_2509.h5,14953,1431,16384,8.734130859375
TrainData,mask_251.h5,16384,0,16384,0.0
TrainData,mask_2510.h5,16272,112,16384,0.68359375
TrainData,mask_2511.h5,14421,1963,16384,11.981201171875
TrainData,mask_2512.h5,16028,356,16384,2.1728515625
TrainData,mask_2513.h5,16376,8,16384,0.048828125
TrainData,mask_2514.h5,15530,854,16384,5.21240234375
TrainData,mask_2515.h5,15985,399,16384,2.435302734375
TrainData,mask_2516.h5,16162,222,16384,1.35498046875
TrainData,mask_2517.h5,15458,926,16384,5.65185546875
TrainData,mask_2518.h5,15919,465,16384,2.838134765625
TrainData,mask_2519.h5,16142,242,16384,1.47705078125
TrainData,mask_252.h5,16382,2,16384,0.01220703125
TrainData,mask_2520.h5,15837,547,16384,3.338623046875
TrainData,mask_2521.h5,16384,0,16384,0.0
TrainData,mask_2522.h5,16384,0,16384,0.0
TrainData,mask_2523.h5,16193,191,16384,1.165771484375
TrainData,mask_2524.h5,15940,444,16384,2.7099609375
TrainData,mask_2525.h5,16176,208,16384,1.26953125
TrainData,mask_2526.h5,16384,0,16384,0.0
TrainData,mask_2527.h5,16384,0,16384,0.0
TrainData,mask_2528.h5,16384,0,16384,0.0
TrainData,mask_2529.h5,16348,36,16384,0.2197265625
TrainData,mask_253.h5,16120,264,16384,1.611328125
TrainData,mask_2530.h5,16117,267,16384,1.629638671875
TrainData,mask_2531.h5,16348,36,16384,0.2197265625
TrainData,mask_2532.h5,16384,0,16384,0.0
TrainData,mask_2533.h5,16384,0,16384,0.0
TrainData,mask_2534.h5,16384,0,16384,0.0
TrainData,mask_2535.h5,16384,0,16384,0.0
TrainData,mask_2536.h5,16384,0,16384,0.0
TrainData,mask_2537.h5,16384,0,16384,0.0
TrainData,mask_2538.h5,16384,0,16384,0.0
TrainData,mask_2539.h5,16384,0,16384,0.0
TrainData,mask_254.h5,16384,0,16384,0.0
TrainData,mask_2540.h5,16384,0,16384,0.0
TrainData,mask_2541.h5,16384,0,16384,0.0
TrainData,mask_2542.h5,16384,0,16384,0.0
TrainData,mask_2543.h5,16384,0,16384,0.0
TrainData,mask_2544.h5,16384,0,16384,0.0
TrainData,mask_2545.h5,16384,0,16384,0.0
TrainData,mask_2546.h5,16384,0,16384,0.0
TrainData,mask_2547.h5,16384,0,16384,0.0
TrainData,mask_2548.h5,16384,0,16384,0.0
TrainData,mask_2549.h5,16118,266,16384,1.62353515625
TrainData,mask_255.h5,16384,0,16384,0.0
TrainData,mask_2550.h5,16289,95,16384,0.579833984375
TrainData,mask_2551.h5,15667,717,16384,4.376220703125
TrainData,mask_2552.h5,14625,1759,16384,10.736083984375
TrainData,mask_2553.h5,13921,2463,16384,15.032958984375
TrainData,mask_2554.h5,14526,1858,16384,11.34033203125
TrainData,mask_2555.h5,16356,28,16384,0.1708984375
TrainData,mask_2556.h5,16384,0,16384,0.0
TrainData,mask_2557.h5,15625,759,16384,4.632568359375
TrainData,mask_2558.h5,15730,654,16384,3.99169921875
TrainData,mask_2559.h5,15407,977,16384,5.963134765625
TrainData,mask_256.h5,16384,0,16384,0.0
TrainData,mask_2560.h5,16152,232,16384,1.416015625
TrainData,mask_2561.h5,16369,15,16384,0.091552734375
TrainData,mask_2562.h5,16384,0,16384,0.0
TrainData,mask_2563.h5,16362,22,16384,0.13427734375
TrainData,mask_2564.h5,16264,120,16384,0.732421875
TrainData,mask_2565.h5,16267,117,16384,0.714111328125
TrainData,mask_2566.h5,16384,0,16384,0.0
TrainData,mask_2567.h5,16384,0,16384,0.0
TrainData,mask_2568.h5,16355,29,16384,0.177001953125
TrainData,mask_2569.h5,16384,0,16384,0.0
TrainData,mask_257.h5,16384,0,16384,0.0
TrainData,mask_2570.h5,16384,0,16384,0.0
TrainData,mask_2571.h5,16317,67,16384,0.408935546875
TrainData,mask_2572.h5,16384,0,16384,0.0
TrainData,mask_2573.h5,16384,0,16384,0.0
TrainData,mask_2574.h5,16384,0,16384,0.0
TrainData,mask_2575.h5,16384,0,16384,0.0
TrainData,mask_2576.h5,16384,0,16384,0.0
TrainData,mask_2577.h5,16384,0,16384,0.0
TrainData,mask_2578.h5,16384,0,16384,0.0
TrainData,mask_2579.h5,16384,0,16384,0.0
TrainData,mask_258.h5,16384,0,16384,0.0
TrainData,mask_2580.h5,16384,0,16384,0.0
TrainData,mask_2581.h5,16384,0,16384,0.0
TrainData,mask_2582.h5,16384,0,16384,0.0
TrainData,mask_2583.h5,16384,0,16384,0.0
TrainData,mask_2584.h5,16384,0,16384,0.0
TrainData,mask_2585.h5,16384,0,16384,0.0
TrainData,mask_2586.h5,16384,0,16384,0.0
TrainData,mask_2587.h5,16384,0,16384,0.0
TrainData,mask_2588.h5,16384,0,16384,0.0
TrainData,mask_2589.h5,16321,63,16384,0.384521484375
TrainData,mask_259.h5,16155,229,16384,1.397705078125
TrainData,mask_2590.h5,15210,1174,16384,7.16552734375
TrainData,mask_2591.h5,16105,279,16384,1.702880859375
TrainData,mask_2592.h5,15557,827,16384,5.047607421875
TrainData,mask_2593.h5,16278,106,16384,0.64697265625
TrainData,mask_2594.h5,15956,428,16384,2.6123046875
TrainData,mask_2595.h5,16042,342,16384,2.08740234375
TrainData,mask_2596.h5,16293,91,16384,0.555419921875
TrainData,mask_2597.h5,16168,216,16384,1.318359375
TrainData,mask_2598.h5,16254,130,16384,0.79345703125
TrainData,mask_2599.h5,15717,667,16384,4.071044921875
TrainData,mask_26.h5,15803,581,16384,3.546142578125
TrainData,mask_260.h5,16384,0,16384,0.0
TrainData,mask_2600.h5,16355,29,16384,0.177001953125
TrainData,mask_2601.h5,15983,401,16384,2.447509765625
TrainData,mask_2602.h5,16361,23,16384,0.140380859375
TrainData,mask_2603.h5,16384,0,16384,0.0
TrainData,mask_2604.h5,16063,321,16384,1.959228515625
TrainData,mask_2605.h5,16142,242,16384,1.47705078125
TrainData,mask_2606.h5,15259,1125,16384,6.866455078125
TrainData,mask_2607.h5,16256,128,16384,0.78125
TrainData,mask_2608.h5,16300,84,16384,0.5126953125
TrainData,mask_2609.h5,16236,148,16384,0.9033203125
TrainData,mask_261.h5,15165,1219,16384,7.440185546875
TrainData,mask_2610.h5,16384,0,16384,0.0
TrainData,mask_2611.h5,16384,0,16384,0.0
TrainData,mask_2612.h5,16384,0,16384,0.0
TrainData,mask_2613.h5,16384,0,16384,0.0
TrainData,mask_2614.h5,16384,0,16384,0.0
TrainData,mask_2615.h5,16384,0,16384,0.0
TrainData,mask_2616.h5,16384,0,16384,0.0
TrainData,mask_2617.h5,16384,0,16384,0.0
TrainData,mask_2618.h5,16384,0,16384,0.0
TrainData,mask_2619.h5,16384,0,16384,0.0
TrainData,mask_262.h5,14386,1998,16384,12.19482421875
TrainData,mask_2620.h5,16384,0,16384,0.0
TrainData,mask_2621.h5,16384,0,16384,0.0
TrainData,mask_2622.h5,16384,0,16384,0.0
TrainData,mask_2623.h5,16384,0,16384,0.0
TrainData,mask_2624.h5,16384,0,16384,0.0
TrainData,mask_2625.h5,16384,0,16384,0.0
TrainData,mask_2626.h5,16384,0,16384,0.0
TrainData,mask_2627.h5,16384,0,16384,0.0
TrainData,mask_2628.h5,16384,0,16384,0.0
TrainData,mask_2629.h5,16384,0,16384,0.0
TrainData,mask_263.h5,13566,2818,16384,17.19970703125
TrainData,mask_2630.h5,16384,0,16384,0.0
TrainData,mask_2631.h5,16219,165,16384,1.007080078125
TrainData,mask_2632.h5,16280,104,16384,0.634765625
TrainData,mask_2633.h5,16384,0,16384,0.0
TrainData,mask_2634.h5,16061,323,16384,1.971435546875
TrainData,mask_2635.h5,15943,441,16384,2.691650390625
TrainData,mask_2636.h5,16285,99,16384,0.604248046875
TrainData,mask_2637.h5,15466,918,16384,5.60302734375
TrainData,mask_2638.h5,16091,293,16384,1.788330078125
TrainData,mask_2639.h5,15564,820,16384,5.0048828125
TrainData,mask_264.h5,16100,284,16384,1.7333984375
TrainData,mask_2640.h5,15962,422,16384,2.57568359375
TrainData,mask_2641.h5,15492,892,16384,5.4443359375
TrainData,mask_2642.h5,14829,1555,16384,9.490966796875
TrainData,mask_2643.h5,16273,111,16384,0.677490234375
TrainData,mask_2644.h5,14115,2269,16384,13.848876953125
TrainData,mask_2645.h5,15959,425,16384,2.593994140625
TrainData,mask_2646.h5,16373,11,16384,0.067138671875
TrainData,mask_2647.h5,16135,249,16384,1.519775390625
TrainData,mask_2648.h5,15830,554,16384,3.38134765625
TrainData,mask_2649.h5,16235,149,16384,0.909423828125
TrainData,mask_265.h5,16128,256,16384,1.5625
TrainData,mask_2650.h5,16384,0,16384,0.0
TrainData,mask_2651.h5,16384,0,16384,0.0
TrainData,mask_2652.h5,16384,0,16384,0.0
TrainData,mask_2653.h5,16384,0,16384,0.0
TrainData,mask_2654.h5,16384,0,16384,0.0
TrainData,mask_2655.h5,16384,0,16384,0.0
TrainData,mask_2656.h5,16384,0,16384,0.0
TrainData,mask_2657.h5,16384,0,16384,0.0
TrainData,mask_2658.h5,16384,0,16384,0.0
TrainData,mask_2659.h5,16384,0,16384,0.0
TrainData,mask_266.h5,16092,292,16384,1.7822265625
TrainData,mask_2660.h5,16384,0,16384,0.0
TrainData,mask_2661.h5,16384,0,16384,0.0
TrainData,mask_2662.h5,16384,0,16384,0.0
TrainData,mask_2663.h5,16384,0,16384,0.0
TrainData,mask_2664.h5,16384,0,16384,0.0
TrainData,mask_2665.h5,16384,0,16384,0.0
TrainData,mask_2666.h5,16384,0,16384,0.0
TrainData,mask_2667.h5,16384,0,16384,0.0
TrainData,mask_2668.h5,16384,0,16384,0.0
TrainData,mask_2669.h5,16384,0,16384,0.0
TrainData,mask_267.h5,15110,1274,16384,7.77587890625
TrainData,mask_2670.h5,16384,0,16384,0.0
TrainData,mask_2671.h5,16384,0,16384,0.0
TrainData,mask_2672.h5,16321,63,16384,0.384521484375
TrainData,mask_2673.h5,16384,0,16384,0.0
TrainData,mask_2674.h5,16384,0,16384,0.0
TrainData,mask_2675.h5,15748,636,16384,3.8818359375
TrainData,mask_2676.h5,16044,340,16384,2.0751953125
TrainData,mask_2677.h5,15611,773,16384,4.718017578125
TrainData,mask_2678.h5,14768,1616,16384,9.86328125
TrainData,mask_2679.h5,13937,2447,16384,14.935302734375
TrainData,mask_268.h5,16000,384,16384,2.34375
TrainData,mask_2680.h5,15873,511,16384,3.118896484375
TrainData,mask_2681.h5,16181,203,16384,1.239013671875
TrainData,mask_2682.h5,14594,1790,16384,10.92529296875
TrainData,mask_2683.h5,16256,128,16384,0.78125
TrainData,mask_2684.h5,16262,122,16384,0.74462890625
TrainData,mask_2685.h5,14928,1456,16384,8.88671875
TrainData,mask_2686.h5,15899,485,16384,2.960205078125
TrainData,mask_2687.h5,15755,629,16384,3.839111328125
TrainData,mask_2688.h5,16135,249,16384,1.519775390625
TrainData,mask_2689.h5,16384,0,16384,0.0
TrainData,mask_269.h5,15111,1273,16384,7.769775390625
TrainData,mask_2690.h5,16384,0,16384,0.0
TrainData,mask_2691.h5,16384,0,16384,0.0
TrainData,mask_2692.h5,16384,0,16384,0.0
TrainData,mask_2693.h5,16384,0,16384,0.0
TrainData,mask_2694.h5,16384,0,16384,0.0
TrainData,mask_2695.h5,16384,0,16384,0.0
TrainData,mask_2696.h5,16384,0,16384,0.0
TrainData,mask_2697.h5,16384,0,16384,0.0
TrainData,mask_2698.h5,16384,0,16384,0.0
TrainData,mask_2699.h5,16384,0,16384,0.0
TrainData,mask_27.h5,16257,127,16384,0.775146484375
TrainData,mask_270.h5,15901,483,16384,2.947998046875
TrainData,mask_2700.h5,16384,0,16384,0.0
TrainData,mask_2701.h5,16384,0,16384,0.0
TrainData,mask_2702.h5,16384,0,16384,0.0
TrainData,mask_2703.h5,16384,0,16384,0.0
TrainData,mask_2704.h5,16384,0,16384,0.0
TrainData,mask_2705.h5,16384,0,16384,0.0
TrainData,mask_2706.h5,16384,0,16384,0.0
TrainData,mask_2707.h5,16384,0,16384,0.0
TrainData,mask_2708.h5,16384,0,16384,0.0
TrainData,mask_2709.h5,16384,0,16384,0.0
TrainData,mask_271.h5,16384,0,16384,0.0
TrainData,mask_2710.h5,16384,0,16384,0.0
TrainData,mask_2711.h5,16384,0,16384,0.0
TrainData,mask_2712.h5,16384,0,16384,0.0
TrainData,mask_2713.h5,16384,0,16384,0.0
TrainData,mask_2714.h5,16363,21,16384,0.128173828125
TrainData,mask_2715.h5,16136,248,16384,1.513671875
TrainData,mask_2716.h5,16366,18,16384,0.10986328125
TrainData,mask_2717.h5,16384,0,16384,0.0
TrainData,mask_2718.h5,15179,1205,16384,7.354736328125
TrainData,mask_2719.h5,15618,766,16384,4.67529296875
TrainData,mask_272.h5,16358,26,16384,0.15869140625
TrainData,mask_2720.h5,16092,292,16384,1.7822265625
TrainData,mask_2721.h5,15578,806,16384,4.91943359375
TrainData,mask_2722.h5,14288,2096,16384,12.79296875
TrainData,mask_2723.h5,12593,3791,16384,23.138427734375
TrainData,mask_2724.h5,12234,4150,16384,25.32958984375
TrainData,mask_2725.h5,16040,344,16384,2.099609375
TrainData,mask_2726.h5,16384,0,16384,0.0
TrainData,mask_2727.h5,16384,0,16384,0.0
TrainData,mask_2728.h5,16384,0,16384,0.0
TrainData,mask_2729.h5,16384,0,16384,0.0
TrainData,mask_273.h5,16016,368,16384,2.24609375
TrainData,mask_2730.h5,16384,0,16384,0.0
TrainData,mask_2731.h5,16384,0,16384,0.0
TrainData,mask_2732.h5,16384,0,16384,0.0
TrainData,mask_2733.h5,16384,0,16384,0.0
TrainData,mask_2734.h5,16384,0,16384,0.0
TrainData,mask_2735.h5,16384,0,16384,0.0
TrainData,mask_2736.h5,16384,0,16384,0.0
TrainData,mask_2737.h5,16384,0,16384,0.0
TrainData,mask_2738.h5,16384,0,16384,0.0
TrainData,mask_2739.h5,16384,0,16384,0.0
TrainData,mask_274.h5,16217,167,16384,1.019287109375
TrainData,mask_2740.h5,16384,0,16384,0.0
TrainData,mask_2741.h5,16384,0,16384,0.0
TrainData,mask_2742.h5,16384,0,16384,0.0
TrainData,mask_2743.h5,16384,0,16384,0.0
TrainData,mask_2744.h5,16384,0,16384,0.0
TrainData,mask_2745.h5,16384,0,16384,0.0
TrainData,mask_2746.h5,16384,0,16384,0.0
TrainData,mask_2747.h5,16384,0,16384,0.0
TrainData,mask_2748.h5,16384,0,16384,0.0
TrainData,mask_2749.h5,16384,0,16384,0.0
TrainData,mask_275.h5,16137,247,16384,1.507568359375
TrainData,mask_2750.h5,16384,0,16384,0.0
TrainData,mask_2751.h5,16384,0,16384,0.0
TrainData,mask_2752.h5,16384,0,16384,0.0
TrainData,mask_2753.h5,16346,38,16384,0.23193359375
TrainData,mask_2754.h5,16082,302,16384,1.84326171875
TrainData,mask_2755.h5,16287,97,16384,0.592041015625
TrainData,mask_2756.h5,16384,0,16384,0.0
TrainData,mask_2757.h5,16384,0,16384,0.0
TrainData,mask_2758.h5,16022,362,16384,2.20947265625
TrainData,mask_2759.h5,16017,367,16384,2.239990234375
TrainData,mask_276.h5,16384,0,16384,0.0
TrainData,mask_2760.h5,15833,551,16384,3.363037109375
TrainData,mask_2761.h5,16162,222,16384,1.35498046875
TrainData,mask_2762.h5,16384,0,16384,0.0
TrainData,mask_2763.h5,14180,2204,16384,13.4521484375
TrainData,mask_2764.h5,13294,3090,16384,18.85986328125
TrainData,mask_2765.h5,15796,588,16384,3.5888671875
TrainData,mask_2766.h5,16384,0,16384,0.0
TrainData,mask_2767.h5,16384,0,16384,0.0
TrainData,mask_2768.h5,15285,1099,16384,6.707763671875
TrainData,mask_2769.h5,16193,191,16384,1.165771484375
TrainData,mask_277.h5,16364,20,16384,0.1220703125
TrainData,mask_2770.h5,16384,0,16384,0.0
TrainData,mask_2771.h5,16384,0,16384,0.0
TrainData,mask_2772.h5,16384,0,16384,0.0
TrainData,mask_2773.h5,16384,0,16384,0.0
TrainData,mask_2774.h5,16360,24,16384,0.146484375
TrainData,mask_2775.h5,16376,8,16384,0.048828125
TrainData,mask_2776.h5,16384,0,16384,0.0
TrainData,mask_2777.h5,16384,0,16384,0.0
TrainData,mask_2778.h5,16384,0,16384,0.0
TrainData,mask_2779.h5,16384,0,16384,0.0
TrainData,mask_278.h5,15042,1342,16384,8.19091796875
TrainData,mask_2780.h5,16384,0,16384,0.0
TrainData,mask_2781.h5,16384,0,16384,0.0
TrainData,mask_2782.h5,16384,0,16384,0.0
TrainData,mask_2783.h5,16384,0,16384,0.0
TrainData,mask_2784.h5,16384,0,16384,0.0
TrainData,mask_2785.h5,16384,0,16384,0.0
TrainData,mask_2786.h5,16384,0,16384,0.0
TrainData,mask_2787.h5,16384,0,16384,0.0
TrainData,mask_2788.h5,16384,0,16384,0.0
TrainData,mask_2789.h5,16384,0,16384,0.0
TrainData,mask_279.h5,16384,0,16384,0.0
TrainData,mask_2790.h5,16384,0,16384,0.0
TrainData,mask_2791.h5,16384,0,16384,0.0
TrainData,mask_2792.h5,16384,0,16384,0.0
TrainData,mask_2793.h5,16384,0,16384,0.0
TrainData,mask_2794.h5,16376,8,16384,0.048828125
TrainData,mask_2795.h5,16154,230,16384,1.40380859375
TrainData,mask_2796.h5,15617,767,16384,4.681396484375
TrainData,mask_2797.h5,15973,411,16384,2.508544921875
TrainData,mask_2798.h5,11569,4815,16384,29.388427734375
TrainData,mask_2799.h5,14715,1669,16384,10.186767578125
TrainData,mask_28.h5,15433,951,16384,5.804443359375
TrainData,mask_280.h5,16384,0,16384,0.0
TrainData,mask_2800.h5,16336,48,16384,0.29296875
TrainData,mask_2801.h5,12686,3698,16384,22.57080078125
TrainData,mask_2802.h5,14186,2198,16384,13.41552734375
TrainData,mask_2803.h5,15540,844,16384,5.1513671875
TrainData,mask_2804.h5,14161,2223,16384,13.568115234375
TrainData,mask_2805.h5,15750,634,16384,3.86962890625
TrainData,mask_2806.h5,15104,1280,16384,7.8125
TrainData,mask_2807.h5,16344,40,16384,0.244140625
TrainData,mask_2808.h5,12541,3843,16384,23.455810546875
TrainData,mask_2809.h5,16022,362,16384,2.20947265625
TrainData,mask_281.h5,16384,0,16384,0.0
TrainData,mask_2810.h5,14901,1483,16384,9.051513671875
TrainData,mask_2811.h5,16335,49,16384,0.299072265625
TrainData,mask_2812.h5,16384,0,16384,0.0
TrainData,mask_2813.h5,16384,0,16384,0.0
TrainData,mask_2814.h5,16384,0,16384,0.0
TrainData,mask_2815.h5,16384,0,16384,0.0
TrainData,mask_2816.h5,16384,0,16384,0.0
TrainData,mask_2817.h5,16384,0,16384,0.0
TrainData,mask_2818.h5,16384,0,16384,0.0
TrainData,mask_2819.h5,16384,0,16384,0.0
TrainData,mask_282.h5,16333,51,16384,0.311279296875
TrainData,mask_2820.h5,16384,0,16384,0.0
TrainData,mask_2821.h5,16384,0,16384,0.0
TrainData,mask_2822.h5,16384,0,16384,0.0
TrainData,mask_2823.h5,16384,0,16384,0.0
TrainData,mask_2824.h5,16384,0,16384,0.0
TrainData,mask_2825.h5,16384,0,16384,0.0
TrainData,mask_2826.h5,16384,0,16384,0.0
TrainData,mask_2827.h5,16384,0,16384,0.0
TrainData,mask_2828.h5,16384,0,16384,0.0
TrainData,mask_2829.h5,16384,0,16384,0.0
TrainData,mask_283.h5,15373,1011,16384,6.170654296875
TrainData,mask_2830.h5,16384,0,16384,0.0
TrainData,mask_2831.h5,16384,0,16384,0.0
TrainData,mask_2832.h5,16384,0,16384,0.0
TrainData,mask_2833.h5,16384,0,16384,0.0
TrainData,mask_2834.h5,16384,0,16384,0.0
TrainData,mask_2835.h5,16317,67,16384,0.408935546875
TrainData,mask_2836.h5,15867,517,16384,3.155517578125
TrainData,mask_2837.h5,15998,386,16384,2.35595703125
TrainData,mask_2838.h5,16378,6,16384,0.03662109375
TrainData,mask_2839.h5,15288,1096,16384,6.689453125
TrainData,mask_284.h5,15311,1073,16384,6.549072265625
TrainData,mask_2840.h5,16055,329,16384,2.008056640625
TrainData,mask_2841.h5,16376,8,16384,0.048828125
TrainData,mask_2842.h5,16044,340,16384,2.0751953125
TrainData,mask_2843.h5,15850,534,16384,3.25927734375
TrainData,mask_2844.h5,14692,1692,16384,10.3271484375
TrainData,mask_2845.h5,16137,247,16384,1.507568359375
TrainData,mask_2846.h5,15871,513,16384,3.131103515625
TrainData,mask_2847.h5,15974,410,16384,2.50244140625
TrainData,mask_2848.h5,16384,0,16384,0.0
TrainData,mask_2849.h5,13749,2635,16384,16.082763671875
TrainData,mask_285.h5,14225,2159,16384,13.177490234375
TrainData,mask_2850.h5,13710,2674,16384,16.32080078125
TrainData,mask_2851.h5,16283,101,16384,0.616455078125
TrainData,mask_2852.h5,16384,0,16384,0.0
